SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,05121,Port Angeles,5,7,0,0,0,0,0,7,5,5,0,100.0,0.0,0.0
2012-13,16050,Port Townsend,6,2,0,0,0,0,1,2,6,5,0,83.3,16.7,0.0
2012-13,36402,Prescott,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,03116,Prosser,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,38267,Pullman,18,6,0,0,0,0,0,5,19,18,1,94.7,0.0,5.3
2012-13,27003,Puyallup,108,27,4,4,3,8,2,11,124,101,2,81.5,16.9,1.6
2012-13,16048,Quilcene,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,05402,Quillayute Valley,1,1,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2012-13,13144,Quincy,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,34307,Rainier,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,25116,Raymond,5,0,0,0,0,0,1,1,4,3,0,75.0,25.0,0.0
2012-13,22009,Reardan-Edwall,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,17403,Renton,258,52,7,4,2,11,9,28,282,246,3,87.2,11.7,1.1
2012-13,10309,Republic,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,03400,Richland,35,10,0,1,0,0,0,11,34,31,2,91.2,2.9,5.9
2012-13,06122,Ridgefield,5,5,0,0,0,0,0,4,6,6,0,100.0,0.0,0.0
2012-13,01160,Ritzville,0,2,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2012-13,32416,Riverside,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,17407,Riverview,6,4,0,1,1,0,0,2,8,6,0,75.0,25.0,0.0
2012-13,34401,Rochester,2,1,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2012-13,38320,Rosalia,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
