SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2011-12,23403,North Mason,126,40,3,4,3,3,0,52,114,98,3,86.0,11.4,2.6
2011-12,25200,North River,4,3,0,0,0,0,0,2,5,5,0,100.0,0.0,0.0
2011-12,34003,North Thurston,490,261,6,16,20,41,40,233,518,394,1,76.1,23.7,0.2
2011-12,33211,Northport,7,12,0,0,0,0,2,8,11,9,0,81.8,18.2,0.0
2011-12,17417,Northshore,819,197,3,4,4,30,11,233,783,706,25,90.2,6.6,3.2
2011-12,29801,Northwest Educational Service District 189,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,15201,Oak Harbor,220,83,0,3,2,11,14,106,197,157,10,79.7,15.2,5.1
2011-12,38324,Oakesdale,3,1,0,0,0,0,0,1,3,3,0,100.0,0.0,0.0
2011-12,14400,Oakville,9,8,0,1,0,1,2,5,12,8,0,66.7,33.3,0.0
2011-12,25101,Ocean Beach,49,19,2,2,2,1,3,20,48,36,2,75.0,20.8,4.2
2011-12,14172,Ocosta,27,16,0,1,2,2,3,20,23,15,0,65.2,34.8,0.0
2011-12,22105,Odessa,10,5,1,1,0,1,0,5,10,7,0,70.0,30.0,0.0
2011-12,24105,Okanogan,57,13,0,0,0,0,0,35,35,36,-1,102.9,0.0,-2.9
2011-12,34111,Olympia,415,152,0,1,11,21,16,166,401,346,6,86.3,12.2,1.5
2011-12,24019,Omak,61,30,0,0,1,12,5,25,66,48,0,72.7,27.3,0.0
2011-12,21300,Onalaska,46,41,0,1,2,6,4,41,46,33,0,71.7,28.3,0.0
2011-12,28137,Orcas Island,22,6,0,1,2,2,0,9,19,14,0,73.7,26.3,0.0
2011-12,24410,Oroville,24,16,0,1,2,3,1,15,25,18,0,72.0,28.0,0.0
2011-12,27344,Orting,91,44,0,2,0,5,4,38,97,83,3,85.6,11.3,3.1
2011-12,01147,Othello,133,56,0,4,7,8,10,43,146,116,1,79.5,19.9,0.7
2011-12,38301,Palouse,10,3,0,0,0,0,1,1,12,11,0,91.7,8.3,0.0
2011-12,11001,Pasco,477,198,15,12,34,53,37,143,532,359,22,67.5,28.4,4.1
2011-12,24122,Pateros,12,5,0,0,0,0,0,5,12,11,1,91.7,0.0,8.3
2011-12,21301,Pe Ell,18,3,0,0,0,0,0,6,15,15,0,100.0,0.0,0.0
2011-12,27401,Peninsula,411,110,2,4,14,19,22,139,382,309,12,80.9,16.0,3.1
2011-12,12110,Pomeroy,12,4,0,0,0,0,1,3,13,12,0,92.3,7.7,0.0
2011-12,05121,Port Angeles,160,72,0,1,9,16,16,58,174,116,16,66.7,24.1,9.2
2011-12,16050,Port Townsend,74,37,1,1,0,2,2,32,79,70,3,88.6,7.6,3.8
2011-12,36402,Prescott,9,7,0,0,0,0,0,7,9,8,1,88.9,0.0,11.1
2011-12,03116,Prosser,124,37,0,2,4,8,9,43,118,93,2,78.8,19.5,1.7
2011-12,38267,Pullman,92,27,0,0,0,1,2,34,85,82,0,96.5,3.5,0.0
2011-12,27003,Puyallup,953,312,8,18,33,50,30,318,947,789,19,83.3,14.7,2.0
2011-12,16048,Quilcene,11,11,0,0,0,0,0,6,16,15,1,93.8,0.0,6.3
2011-12,05402,Quillayute Valley,46,23,0,1,0,6,3,26,43,26,7,60.5,23.3,16.3
2011-12,13144,Quincy,94,25,2,4,9,13,10,16,103,62,3,60.2,36.9,2.9
2011-12,34307,Rainier,55,20,0,0,3,3,0,21,54,48,0,88.9,11.1,0.0
2011-12,25116,Raymond,20,28,0,0,4,3,2,26,22,13,0,59.1,40.9,0.0
2011-12,22009,Reardan-Edwall,39,13,1,0,1,1,0,20,32,29,0,90.6,9.4,0.0
2011-12,17403,Renton,491,270,11,6,13,29,28,272,489,394,8,80.6,17.8,1.6
2011-12,10309,Republic,27,8,0,1,0,1,0,18,17,14,1,82.4,11.8,5.9
2011-12,03400,Richland,472,170,2,4,11,22,24,169,473,384,26,81.2,13.3,5.5
2011-12,06122,Ridgefield,88,31,0,0,0,2,2,47,72,67,1,93.1,5.6,1.4
2011-12,01160,Ritzville,22,14,0,1,1,3,1,12,24,18,0,75.0,25.0,0.0
2011-12,32416,Riverside,76,41,0,1,0,1,3,46,71,65,1,91.5,7.0,1.4
2011-12,17407,Riverview,119,30,1,2,3,3,2,37,112,100,1,89.3,9.8,0.9
2011-12,34401,Rochester,89,47,1,2,4,9,3,60,76,57,0,75.0,25.0,0.0
2011-12,38320,Rosalia,14,5,0,1,0,0,0,5,14,13,0,92.9,7.1,0.0
2011-12,13160,Royal,53,13,0,0,1,2,1,23,43,36,3,83.7,9.3,7.0
2011-12,28149,San Juan Island,38,9,1,1,1,1,1,14,33,27,1,81.8,15.2,3.0
2011-12,17001,Seattle,1693,712,26,29,50,150,91,783,1622,1192,84,73.5,21.3,5.2
2011-12,29101,Sedro-Woolley,173,44,0,2,1,1,4,100,117,108,1,92.3,6.8,0.9
2011-12,39119,Selah,143,145,3,2,6,6,11,153,135,99,8,73.3,20.7,5.9
2011-12,26070,Selkirk,17,5,0,0,0,2,0,8,14,12,0,85.7,14.3,0.0
2011-12,05323,Sequim,122,62,1,1,3,13,4,57,127,101,4,79.5,17.3,3.1
2011-12,23309,Shelton,226,112,1,3,7,32,24,95,243,163,13,67.1,27.6,5.3
2011-12,17412,Shoreline,444,111,3,3,5,16,19,150,405,348,11,85.9,11.4,2.7
2011-12,17404,Skykomish,3,2,0,0,0,0,0,4,1,1,0,100.0,0.0,0.0
2011-12,31201,Snohomish,415,135,1,3,1,23,23,121,429,365,13,85.1,11.9,3.0
2011-12,17410,Snoqualmie Valley,207,59,0,2,5,9,14,62,204,161,13,78.9,14.7,6.4
2011-12,13156,Soap Lake,19,8,0,0,0,0,0,22,5,5,0,100.0,0.0,0.0
2011-12,25118,South Bend,23,10,1,0,0,5,0,12,21,14,1,66.7,28.6,4.8
2011-12,18402,South Kitsap,428,136,6,10,9,29,18,152,412,313,27,76.0,17.5,6.6
2011-12,15206,South Whidbey,91,22,2,1,0,3,2,28,85,77,0,90.6,9.4,0.0
2011-12,32081,Spokane,1166,447,11,44,54,80,55,444,1169,859,66,73.5,20.9,5.6
2011-12,22008,Sprague,3,4,0,0,0,0,0,3,4,4,0,100.0,0.0,0.0
2011-12,38322,St. John,10,5,0,0,0,0,0,4,11,11,0,100.0,0.0,0.0
2011-12,31401,Stanwood-Camano,228,72,0,3,7,13,12,74,226,179,12,79.2,15.5,5.3
2011-12,27001,Steilacoom Historical,95,53,0,1,2,10,4,49,99,80,2,80.8,17.2,2.0
2011-12,30303,Stevenson-Carson,46,15,0,0,4,2,1,15,46,36,3,78.3,15.2,6.5
2011-12,31311,Sultan,117,33,0,1,3,8,4,51,99,78,5,78.8,16.2,5.1
2011-12,33202,Summit Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,27320,Sumner,345,120,2,4,7,16,14,146,319,264,12,82.8,13.5,3.8
2011-12,39201,Sunnyside,235,75,5,11,8,16,29,56,254,178,7,70.1,27.2,2.8
2011-12,27010,Tacoma,1155,616,25,23,59,169,123,707,1064,652,13,61.3,37.5,1.2
2011-12,14077,Taholah,7,4,0,0,0,0,3,2,9,6,0,66.7,33.3,0.0
2011-12,17409,Tahoma,285,85,0,2,6,14,9,92,278,236,11,84.9,11.2,4.0
2011-12,38265,Tekoa,12,2,0,0,0,0,0,3,11,11,0,100.0,0.0,0.0
2011-12,34402,Tenino,58,25,2,3,1,6,3,28,55,34,6,61.8,27.3,10.9
2011-12,19400,Thorp,4,3,0,0,0,0,0,3,4,4,0,100.0,0.0,0.0
2011-12,21237,Toledo,45,18,0,0,1,2,0,25,38,33,2,86.8,7.9,5.3
2011-12,24404,Tonasket,49,26,0,1,2,2,3,31,44,36,0,81.8,18.2,0.0
2011-12,39202,Toppenish,97,79,0,3,6,5,16,73,103,66,7,64.1,29.1,6.8
2011-12,36300,Touchet,17,4,0,0,0,0,0,8,13,12,1,92.3,0.0,7.7
2011-12,08130,Toutle Lake,22,12,0,0,0,0,2,10,24,20,2,83.3,8.3,8.3
2011-12,20400,Trout Lake,7,2,0,0,1,0,0,6,3,2,0,66.7,33.3,0.0
2011-12,17406,Tukwila,119,76,5,0,9,3,12,91,104,66,9,63.5,27.9,8.7
2011-12,34033,Tumwater,277,103,2,3,8,23,17,103,277,218,6,78.7,19.1,2.2
2011-12,27083,University Place,264,81,1,1,4,8,6,128,217,191,6,88.0,9.2,2.8
2011-12,33070,Valley,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,06037,Vancouver,941,481,5,14,59,92,78,483,939,660,31,70.3,26.4,3.3
2011-12,17402,Vashon Island,84,18,1,2,0,3,2,19,83,74,1,89.2,9.6,1.2
2011-12,34975,WA State Center for Childhood Deafness and Hearing Loss,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,35200,Wahkiakum,22,5,0,0,1,1,2,9,18,14,0,77.8,22.2,0.0
2011-12,13073,Wahluke,5,78,0,2,3,6,7,21,62,42,2,67.7,29.0,3.2
2011-12,36401,Waitsburg,13,11,0,0,0,1,0,9,15,14,0,93.3,6.7,0.0
2011-12,36140,Walla Walla,265,123,1,0,6,8,17,104,284,239,13,84.2,11.3,4.6
