SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,27320,Sumner,88,11,0,0,1,6,8,18,81,56,10,69.1,18.5,12.3
2013-14,39201,Sunnyside,13,34,0,0,3,2,5,3,44,34,0,77.3,22.7,0.0
2013-14,27010,Tacoma,203,32,2,7,12,25,12,34,201,119,24,59.2,28.9,11.9
2013-14,14077,Taholah,4,0,0,0,0,1,1,0,4,2,0,50.0,50.0,0.0
2013-14,17409,Tahoma,49,9,1,3,1,3,0,2,56,38,10,67.9,14.3,17.9
2013-14,38265,Tekoa,3,1,0,0,1,0,0,2,2,1,0,50.0,50.0,0.0
2013-14,34402,Tenino,15,0,0,0,0,0,1,2,13,12,0,92.3,7.7,0.0
2013-14,19400,Thorp,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21237,Toledo,6,1,0,0,0,0,0,0,7,6,1,85.7,0.0,14.3
2013-14,24404,Tonasket,5,2,0,0,0,0,1,4,3,2,0,66.7,33.3,0.0
2013-14,39202,Toppenish,24,15,2,0,1,3,6,0,39,10,17,25.6,30.8,43.6
2013-14,36300,Touchet,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,08130,Toutle Lake,7,0,0,0,2,2,0,1,6,2,0,33.3,66.7,0.0
2013-14,20400,Trout Lake,4,0,0,0,0,0,0,0,4,4,0,100.0,0.0,0.0
2013-14,17406,Tukwila,24,4,0,2,1,5,2,2,26,7,9,26.9,38.5,34.6
2013-14,34033,Tumwater,52,1,0,1,1,5,1,3,50,35,7,70.0,16.0,14.0
2013-14,27083,University Place,36,6,0,0,0,5,3,11,31,16,7,51.6,25.8,22.6
2013-14,33070,Valley,,,,,,,,,,,,n/a,n/a,n/a
2013-14,06037,Vancouver,200,40,1,3,8,28,23,50,190,98,29,51.6,33.2,15.3
2013-14,17402,Vashon Island,11,3,0,0,0,0,0,2,12,8,4,66.7,0.0,33.3
2013-14,35200,Wahkiakum,11,3,0,0,0,0,1,3,11,8,2,72.7,9.1,18.2
2013-14,13073,Wahluke,15,2,0,0,0,2,1,0,17,12,2,70.6,17.6,11.8
2013-14,36401,Waitsburg,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2013-14,36140,Walla Walla,70,9,0,0,0,8,12,12,67,39,8,58.2,29.9,11.9
2013-14,39207,Wapato,11,2,0,0,0,2,0,4,9,7,0,77.8,22.2,0.0
2013-14,13146,Warden,8,2,0,0,1,1,1,1,9,6,0,66.7,33.3,0.0
2013-14,06112,Washougal,38,8,0,0,1,2,5,7,39,27,4,69.2,20.5,10.3
2013-14,01109,Washtucna,,,,,,,,,,,,n/a,n/a,n/a
2013-14,09209,Waterville,9,0,0,0,0,0,0,1,8,8,0,100.0,0.0,0.0
2013-14,33049,Wellpinit,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,04246,Wenatchee,60,5,0,1,5,14,3,2,63,36,4,57.1,36.5,6.3
2013-14,32363,West Valley (Spokane),18,1,0,0,2,0,0,4,15,11,2,73.3,13.3,13.3
2013-14,39208,West Valley (Yakima),29,4,1,2,2,6,2,5,28,14,1,50.0,46.4,3.6
2013-14,21303,White Pass,2,0,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2013-14,27416,White River,45,2,0,0,4,2,0,6,41,32,3,78.0,14.6,7.3
2013-14,20405,White Salmon Valley,15,3,0,0,1,1,0,0,18,14,2,77.8,11.1,11.1
2013-14,22200,Wilbur,4,0,0,0,0,1,0,0,4,3,0,75.0,25.0,0.0
2013-14,25160,Willapa Valley,8,0,0,0,0,0,0,1,7,7,0,100.0,0.0,0.0
2013-14,13167,Wilson Creek,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21232,Winlock,7,3,0,0,0,0,4,0,10,6,0,60.0,40.0,0.0
2013-14,14117,Wishkah Valley,1,1,0,0,1,0,0,0,2,1,0,50.0,50.0,0.0
2013-14,20094,Wishram,,,,,,,,,,,,n/a,n/a,n/a
2013-14,08404,Woodland,16,2,0,0,1,2,4,2,16,8,1,50.0,43.8,6.3
2013-14,39007,Yakima,112,28,2,2,9,17,14,21,119,63,12,52.9,37.0,10.1
2013-14,34002,Yelm,34,10,0,0,0,4,1,12,32,20,7,62.5,15.6,21.9
2013-14,39205,Zillah,12,3,0,1,1,0,0,1,14,11,1,78.6,14.3,7.1
