SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,36401,Waitsburg,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,36140,Walla Walla,34,7,0,0,0,5,9,10,31,15,2,48.4,45.2,6.5
2013-14,39207,Wapato,10,5,0,0,0,4,2,4,11,5,0,45.5,54.5,0.0
2013-14,13146,Warden,5,4,0,0,2,0,1,2,7,4,0,57.1,42.9,0.0
2013-14,06112,Washougal,20,1,0,0,1,3,1,5,16,10,1,62.5,31.3,6.3
2013-14,01109,Washtucna,,,,,,,,,,,,n/a,n/a,n/a
2013-14,09209,Waterville,2,1,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2013-14,33049,Wellpinit,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2013-14,04246,Wenatchee,65,23,0,2,10,21,5,6,82,41,3,50.0,46.3,3.7
2013-14,32363,West Valley (Spokane),4,1,0,0,0,0,0,1,4,4,0,100.0,0.0,0.0
2013-14,39208,West Valley (Yakima),4,2,1,0,1,0,1,2,4,1,0,25.0,75.0,0.0
2013-14,21303,White Pass,1,3,0,1,0,1,0,1,3,1,0,33.3,66.7,0.0
2013-14,27416,White River,7,5,0,0,5,1,1,2,10,3,0,30.0,70.0,0.0
2013-14,20405,White Salmon Valley,3,1,0,0,0,2,0,1,3,0,1,0.0,66.7,33.3
2013-14,22200,Wilbur,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,25160,Willapa Valley,2,1,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2013-14,13167,Wilson Creek,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21232,Winlock,4,1,0,0,0,1,1,0,5,3,0,60.0,40.0,0.0
2013-14,14117,Wishkah Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,20094,Wishram,,,,,,,,,,,,n/a,n/a,n/a
2013-14,08404,Woodland,9,2,0,0,1,3,3,0,11,3,1,27.3,63.6,9.1
2013-14,39007,Yakima,42,34,1,4,5,14,14,20,56,15,3,26.8,67.9,5.4
2013-14,34002,Yelm,10,1,0,0,4,4,0,2,9,1,0,11.1,88.9,0.0
2013-14,39205,Zillah,4,2,0,0,0,0,0,0,6,6,0,100.0,0.0,0.0
