SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,20406,Lyle,17,5,0,0,0,2,2,4,18,14,0,77.8,22.2,0.0
2012-13,37504,Lynden,101,12,0,0,7,5,2,19,94,77,3,81.9,14.9,3.2
2012-13,39120,Mabton,67,9,0,2,0,2,3,10,66,59,0,89.4,10.6,0.0
2012-13,09207,Mansfield,4,2,0,0,0,0,0,3,3,3,0,100.0,0.0,0.0
2012-13,04019,Manson,39,3,0,0,0,1,0,3,39,38,0,97.4,2.6,0.0
2012-13,23311,Mary M Knight,12,0,0,0,0,0,0,2,10,10,0,100.0,0.0,0.0
2012-13,33207,Mary Walker,32,14,0,1,5,2,0,8,38,29,1,76.3,21.1,2.6
2012-13,31025,Marysville,437,67,0,8,22,45,46,67,437,295,21,67.5,27.7,4.8
2012-13,32354,Mead,226,46,0,3,7,12,8,36,236,199,7,84.3,12.7,3.0
2012-13,32326,Medical Lake,72,18,0,0,0,9,9,19,71,52,1,73.2,25.4,1.4
2012-13,17400,Mercer Island,16,3,0,1,0,1,0,0,19,17,0,89.5,10.5,0.0
2012-13,37505,Meridian,49,9,0,0,2,6,5,5,53,37,3,69.8,24.5,5.7
2012-13,24350,Methow Valley,18,3,0,0,0,0,0,0,21,20,1,95.2,0.0,4.8
2012-13,31103,Monroe,174,24,0,1,32,12,5,36,162,106,6,65.4,30.9,3.7
2012-13,14066,Montesano,32,6,0,2,2,7,0,3,35,24,0,68.6,31.4,0.0
2012-13,21214,Morton,13,2,0,0,1,2,2,1,14,7,2,50.0,35.7,14.3
2012-13,13161,Moses Lake,284,78,3,10,32,44,42,47,315,171,13,54.3,41.6,4.1
2012-13,21206,Mossyrock,26,5,0,0,0,7,2,3,28,19,0,67.9,32.1,0.0
2012-13,39209,Mount Adams,61,5,0,2,7,5,4,1,65,40,7,61.5,27.7,10.8
2012-13,37507,Mount Baker,92,18,1,1,8,5,6,11,99,74,4,74.7,21.2,4.0
2012-13,29320,Mount Vernon,284,56,3,8,14,35,20,51,289,190,19,65.7,27.7,6.6
2012-13,31006,Mukilteo,469,88,2,5,11,35,23,66,491,400,15,81.5,15.5,3.1
2012-13,39003,Naches Valley,48,5,0,3,0,0,1,8,45,41,0,91.1,8.9,0.0
2012-13,21014,Napavine,19,0,0,0,0,2,0,1,18,16,0,88.9,11.1,0.0
