SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,24404,Tonasket,50,11,0,1,4,5,1,12,49,38,1,77.6,22.4,2.0
2012-13,39202,Toppenish,138,38,6,3,25,15,15,22,154,86,15,55.8,41.6,9.7
2012-13,36300,Touchet,11,1,0,0,1,0,0,1,11,10,0,90.9,9.1,0.0
2012-13,08130,Toutle Lake,26,4,0,1,0,1,1,5,25,22,1,88.0,12.0,4.0
2012-13,20400,Trout Lake,5,1,1,0,0,0,0,0,6,5,0,83.3,16.7,0.0
2012-13,17406,Tukwila,90,35,6,5,12,6,9,12,113,74,9,65.5,33.6,8.0
2012-13,34033,Tumwater,243,26,3,9,21,11,5,15,254,204,5,80.3,19.3,2.0
2012-13,27083,University Place,220,30,1,6,12,0,5,48,202,178,5,88.1,11.9,2.5
2012-13,33070,Valley,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2012-13,06037,Vancouver,789,196,19,44,73,44,22,175,810,604,22,74.6,24.9,2.7
2012-13,17402,Vashon Island,59,9,0,0,0,1,2,7,61,58,2,95.1,4.9,3.3
2012-13,34975,WA State Center for Childhood Deafness and Hearing Loss,6,1,0,0,0,0,1,0,7,6,1,85.7,14.3,14.3
2012-13,35200,Wahkiakum,23,2,0,1,1,2,1,2,23,18,1,78.3,21.7,4.3
2012-13,13073,Wahluke,78,16,1,2,4,6,2,8,86,69,2,80.2,17.4,2.3
2012-13,36401,Waitsburg,13,4,0,0,2,0,0,5,12,10,0,83.3,16.7,0.0
2012-13,36140,Walla Walla Public Schools,267,87,3,3,20,23,17,70,284,218,17,76.8,23.2,6.0
2012-13,39207,Wapato,96,28,4,4,12,7,3,16,108,74,3,68.5,27.8,2.8
2012-13,13146,Warden,39,10,0,1,3,2,1,7,42,33,1,78.6,16.7,2.4
2012-13,34979,Washington Military Department,8,3,0,0,0,3,1,7,4,0,1,0.0,100.0,25.0
2012-13,06112,Washougal,110,24,3,2,5,6,3,20,114,93,3,81.6,16.7,2.6
2012-13,01109,Washtucna,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,09209,Waterville,11,3,0,0,0,1,1,1,13,11,1,84.6,15.4,7.7
2012-13,33049,Wellpinit,9,1,0,0,1,0,0,0,10,9,0,90.0,10.0,0.0
2012-13,04246,Wenatchee,286,63,6,16,41,37,10,28,321,207,10,64.5,34.3,3.1
2012-13,32363,West Valley (Spokane),120,14,1,0,1,0,2,8,126,120,2,95.2,3.2,1.6
2012-13,39208,West Valley (Yakima),191,24,2,6,14,13,4,15,200,157,4,78.5,19.5,2.0
2012-13,21303,White Pass,18,3,0,1,0,0,1,4,17,15,1,88.2,11.8,5.9
2012-13,27416,White River,182,22,5,11,16,10,5,8,196,148,5,75.5,24.0,2.6
2012-13,20405,White Salmon Valley,42,4,1,2,3,1,0,7,39,32,0,82.1,17.9,0.0
2012-13,22200,Wilbur,14,0,1,0,0,0,0,0,14,13,0,92.9,7.1,0.0
2012-13,25160,Willapa Valley,7,1,0,0,0,0,0,0,8,8,0,100.0,0.0,0.0
2012-13,13167,Wilson Creek,4,1,0,0,0,0,0,1,4,4,0,100.0,0.0,0.0
2012-13,21232,Winlock,40,6,0,1,0,3,0,8,38,34,0,89.5,10.5,0.0
2012-13,14117,Wishkah Valley,8,1,0,1,0,0,0,0,9,8,0,88.9,11.1,0.0
2012-13,20094,Wishram,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,08404,Woodland,94,20,6,7,12,4,2,12,102,70,2,68.6,30.4,2.0
2012-13,39007,Yakima,565,183,24,47,84,68,25,113,635,371,25,58.4,39.1,3.9
2012-13,34002,Yelm,209,47,3,7,16,14,6,51,205,158,6,77.1,22.4,2.9
2012-13,39205,Zillah,70,5,1,0,1,0,0,6,69,67,0,97.1,2.9,0.0
