SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2013-14,Educational Service District 101,,,22200,Wilbur School District,268,18,6.72,0,0,3,1.12,3,1.12,0,0,15,5.6,211,78.73,21,7.84,142,52.99,126,47.01,0,0,0,0,30,10.87,93,33.70,2,0.72,N<10,,13,18.6,16,76.19
2013-14,Educational Service District 113,25,Pacific,25160,Willapa Valley School District,321,5,1.56,2,0.62,0,0,2,0.62,0,0,39,12.15,253,78.82,22,6.85,152,47.35,169,52.65,0,0,0,0,38,11.52,181,54.85,4,1.21,N<10,,13,16.4,13,54.17
2013-14,North Central Educational Service District 171,13,Grant,13167,Wilson Creek School District,147,1,0.68,0,0,0,0,0,0,1,0.68,20,13.61,125,85.03,0,0,72,48.98,75,51.02,0,0,0,0,21,15.11,71,51.08,1,0.72,N<10,,11,20,10,76.92
2013-14,Educational Service District 113,21,Lewis,21232,Winlock School District,677,6,0.89,4,0.59,1,0.15,5,0.74,3,0.44,142,20.97,492,72.67,29,4.28,370,54.65,307,45.35,98,14.48,73,10.78,131,19.35,497,73.41,18,2.66,N<10,,17,18.8,31,79.49
2013-14,Educational Service District 113,14,Grays Harbor,14117,Wishkah Valley School District,148,0,0,0,0,0,0,0,0,2,1.35,7,4.73,136,91.89,3,2.03,74,50,74,50,0,0,0,0,8,5.44,55,37.41,2,1.36,N<10,,9,13.5,9,56.25
2013-14,Educational Service District 112,20,Klickitat,20094,Wishram School District,84,9,10.71,0,0,0,0,0,0,0,0,13,15.48,53,63.1,9,10.71,58,69.05,26,30.95,2,2.5,0,0,20,25,,>95%,10,12.5,N<10,,8,19,8,80
2013-14,Educational Service District 112,08,Cowlitz,08404,Woodland School District,2234,13,0.58,7,0.31,1,0.04,8,0.36,18,0.81,370,16.56,1770,79.23,55,2.46,1195,53.49,1039,46.51,15,0.67,139,6.18,192,8.53,1079,47.96,45,2,21,0.93,17,14,95,72.52
2013-14,Educational Service District 105,39,Yakima,39007,Yakima School District,15618,148,0.95,71,0.45,10,0.06,81,0.52,157,1.01,11856,75.91,2969,19.01,407,2.61,7915,50.68,7703,49.32,2840,18.39,5051,32.71,2094,13.56,12897,83.52,187,1.21,145,0.94,18,14.2,536,62.69
2013-14,Educational Service District 113,34,Thurston,34002,Yelm School District,5662,84,1.48,81,1.43,43,0.76,124,2.19,81,1.43,685,12.1,4145,73.21,543,9.59,2948,52.07,2714,47.93,14,0.25,102,1.82,742,13.26,2450,43.79,178,3.18,56,1,19,12.9,209,69.44
2013-14,Educational Service District 105,39,Yakima,39205,Zillah School District,1302,47,3.61,6,0.46,1,0.08,7,0.54,3,0.23,629,48.31,585,44.93,31,2.38,716,54.99,586,45.01,74,5.6,142,10.75,146,11.05,735,55.64,9,0.68,13,0.98,18,15.6,46,63.89
