SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2009-10,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,4051,366,9.03,95,2.35,11,0.27,106,2.62,81,2,156,3.85,3241,80,0,0,2072,51.15,1979,48.85,1,0.02,48,1.19,579,14.37,1832,45.46,58,1.44,43,1.07,17,14.2,153,65.95
2009-10,Olympic Educational Service District 114,16,Jefferson,16050,Port Townsend School District,1430,43,3.01,48,3.36,13,0.91,61,4.27,25,1.75,57,3.99,1198,83.78,0,0,709,49.58,721,50.42,0,0,11,0.78,224,15.93,627,44.59,30,2.13,7,0.5,17,14.4,54,63.53
2009-10,Educational Service District 123,36,Walla Walla,36402,Prescott School District,242,5,2.07,0,0,0,0,0,0,0,0,183,75.62,45,18.6,0,0,130,53.72,112,46.28,0,0,53,23.14,22,9.61,198,86.46,2,0.87,1,0.44,11,10.7,8,34.78
2009-10,Educational Service District 123,03,Benton,03116,Prosser School District,2942,12,0.41,27,0.92,4,0.14,31,1.05,20,0.68,1501,51.02,1287,43.75,0,0,1518,51.6,1424,48.4,584,20.22,561,19.43,364,12.6,1816,62.88,24,0.83,11,0.38,18,14.2,117,71.78
2009-10,Educational Service District 101,38,Whitman,38267,Pullman School District,2398,40,1.67,250,10.43,1,0.04,251,10.47,89,3.71,111,4.63,1834,76.48,0,0,1244,51.88,1154,48.12,0,0,61,2.6,258,11,608,25.92,68,2.9,7,0.3,19,11.6,90,70.87
2009-10,Puget Sound Educational Service District 121,27,Pierce,27003,Puyallup School District,20959,328,1.56,1167,5.57,338,1.61,1505,7.18,2443,11.66,1784,8.51,14853,70.87,0,0,10707,51.09,10252,48.91,0,0,625,2.99,2664,12.75,6133,29.36,258,1.24,76,0.36,17,12.4,866,71.63
2009-10,Olympic Educational Service District 114,16,Jefferson,16020,Queets-Clearwater School District,19,17,89.47,0,0,0,0,0,0,0,0,0,0,2,10.53,0,0,9,47.37,10,52.63,0,0,0,0,3,12.5,23,95.83,0,0,0,0,6,8.8,1,33.33
2009-10,Olympic Educational Service District 114,16,Jefferson,16048,Quilcene School District,218,11,5.05,4,1.83,0,0,4,1.83,1,0.46,7,3.21,193,88.53,0,0,117,53.67,101,46.33,0,0,0,0,29,12.78,117,51.54,0,0,0,0,12,13.6,12,66.67
2009-10,Olympic Educational Service District 114,05,Clallam,05402,Quillayute Valley School District,3809,372,9.77,49,1.29,40,1.05,89,2.34,113,2.97,289,7.59,2518,66.11,0,0,1623,42.61,2186,57.39,25,0.79,104,3.27,301,9.45,1239,38.91,27,0.85,20,0.63,54,13,44,62.86
2009-10,North Central Educational Service District 171,13,Grant,13144,Quincy School District,2598,4,0.15,1,0.04,0,0,1,0.04,4,0.15,2101,80.87,469,18.05,0,0,1374,52.89,1224,47.11,17,0.66,818,31.8,280,10.89,2095,81.45,22,0.86,4,0.16,15,9.9,106,63.1
2009-10,Educational Service District 113,34,Thurston,34307,Rainier School District,929,26,2.8,12,1.29,5,0.54,17,1.83,13,1.4,32,3.44,807,86.87,0,0,489,52.64,440,47.36,0,0,0,0,89,9.75,404,44.25,21,2.3,12,1.31,18,12.3,41,77.36
2009-10,Educational Service District 113,25,Pacific,25116,Raymond School District,669,25,3.74,56,8.37,1,0.15,57,8.52,11,1.64,103,15.4,459,68.61,0,0,341,50.97,328,49.03,8,1.23,58,8.88,74,11.33,354,54.21,0,0,3,0.46,16,14.1,25,60.98
2009-10,Educational Service District 101,22,Lincoln,22009,Reardan-Edwall School District,673,29,4.31,2,0.3,1,0.15,3,0.45,3,0.45,5,0.74,625,92.87,0,0,332,49.33,341,50.67,0,0,0,0,64,9.61,258,38.74,9,1.35,4,0.6,16,11.5,23,56.1
2009-10,Puget Sound Educational Service District 121,17,King,17403,Renton School District,14219,166,1.17,3650,25.67,10,0.07,3660,25.74,2894,20.35,2516,17.69,4934,34.7,0,0,7429,52.25,6790,47.75,0,0,2037,14.22,1979,13.82,6567,45.85,150,1.05,58,0.4,18,11.9,515,66.54
2009-10,Educational Service District 101,10,Ferry,10309,Republic School District,396,17,4.29,9,2.27,1,0.25,10,2.53,2,0.51,7,1.77,355,89.65,0,0,205,51.77,191,48.23,0,0,0,0,42,10.32,197,48.4,2,0.49,5,1.23,16,8.8,16,64
2009-10,Educational Service District 123,03,Benton,03400,Richland School District,10908,132,1.21,501,4.59,19,0.17,520,4.77,289,2.65,959,8.79,8800,80.67,0,0,5621,51.53,5287,48.47,0,0,254,2.3,1190,10.79,3309,29.99,12,0.11,41,0.37,19,13,391,67.76
2009-10,Educational Service District 112,06,Clark,06122,Ridgefield School District,2174,21,0.97,76,3.5,4,0.18,80,3.68,21,0.97,136,6.26,1882,86.57,0,0,1101,50.64,1073,49.36,0,0,60,2.76,274,12.62,638,29.37,17,0.78,10,0.46,21,12.6,84,80
2009-10,Educational Service District 101,01,Adams,01160,Ritzville School District,342,9,2.63,6,1.75,0,0,6,1.75,0,0,19,5.56,299,87.43,0,0,178,52.05,164,47.95,0,0,0,0,23,6.74,140,41.06,0,0,0,0,13,11.7,15,57.69
2009-10,Educational Service District 101,32,Spokane,32416,Riverside School District,1692,36,2.13,5,0.3,7,0.41,12,0.71,8,0.47,30,1.77,1573,92.97,0,0,898,53.07,794,46.93,0,0,0,0,302,17.7,852,49.94,0,0,23,1.35,18,14.3,66,71.74
2009-10,Puget Sound Educational Service District 121,17,King,17407,Riverview School District,3227,50,1.55,110,3.41,13,0.4,123,3.81,38,1.18,246,7.62,2770,85.84,0,0,1625,50.36,1602,49.64,0,0,57,1.78,345,10.76,507,15.82,61,1.9,5,0.16,19,12.9,108,63.53
2009-10,Educational Service District 113,34,Thurston,34401,Rochester School District,2368,106,4.48,33,1.39,12,0.51,45,1.9,64,2.7,348,14.7,1745,73.69,0,0,1322,55.83,1046,44.17,0,0,99,4.33,360,15.74,1216,53.17,34,1.49,25,1.09,18,12.5,88,67.69
2009-10,Educational Service District 112,20,Klickitat,20403,Roosevelt School District,35,0,0,0,0,0,0,0,0,0,0,30,85.71,5,14.29,0,0,16,45.71,19,54.29,9,36,12,48,1,4,0,0,0,0,0,0,18,11.7,2,100
2009-10,Educational Service District 101,38,Whitman,38320,Rosalia School District,217,5,2.3,2,0.92,0,0,2,0.92,2,0.92,0,0,205,94.47,0,0,125,57.6,92,42.4,0,0,0,0,17,7.73,116,52.73,0,0,0,0,11,13.7,16,84.21
2009-10,Educational Service District 105,13,Grant,13160,Royal School District,1521,0,0,3,0.2,0,0,3,0.2,3,0.2,1195,78.57,317,20.84,0,0,774,50.89,747,49.11,260,17.63,577,39.12,153,10.37,1178,79.86,4,0.27,1,0.07,20,13.1,49,62.82
2009-10,Northwest Educational Service District 189,28,San Juan,28149,San Juan Island School District,909,6,0.66,13,1.43,0,0,13,1.43,13,1.43,92,10.12,767,84.38,0,0,465,51.16,444,48.84,0,0,41,4.47,124,13.52,295,32.17,7,0.76,0,0,17,14,35,66.04
2009-10,Educational Service District 113,14,Grays Harbor,14104,Satsop School District,60,5,8.33,1,1.67,1,1.67,2,3.33,0,0,2,3.33,51,85,0,0,24,40,36,60,1,1.67,0,0,8,13.33,22,36.67,0,0,0,0,10,21.1,3,50
2009-10,Puget Sound Educational Service District 121,17,King,17001,Seattle Public Schools,46523,851,1.83,10100,21.71,0,0,10100,21.71,9704,20.86,5362,11.53,20506,44.08,0,0,23855,51.28,22668,48.72,0,0,5612,12.08,6656,14.33,19684,42.39,452,0.97,282,0.61,18,11.6,1683,63.41
2009-10,Northwest Educational Service District 189,,,29101,Sedro-Woolley School District,4348,146,3.36,59,1.36,19,0.44,78,1.79,74,1.7,567,13.04,3435,79,0,0,2319,53.33,2029,46.67,101,2.35,204,4.74,675,15.67,2012,46.71,87,2.02,40,0.93,19,11.6,164,69.79
2009-10,Educational Service District 105,39,Yakima,39119,Selah School District,3373,51,1.51,18,0.53,9,0.27,27,0.8,23,0.68,678,20.1,2558,75.84,0,0,1722,51.05,1651,48.95,0,0,196,5.86,394,11.77,1351,40.36,23,0.69,19,0.57,18,13.2,123,64.4
2009-10,Educational Service District 101,26,Pend Oreille,26070,Selkirk School District,281,7,2.49,3,1.07,1,0.36,4,1.42,3,1.07,19,6.76,245,87.19,0,0,151,53.74,130,46.26,0,0,0,0,44,15.94,145,52.54,0,0,4,1.45,12,14.6,18,75
2009-10,Olympic Educational Service District 114,05,Clallam,05323,Sequim School District,2953,134,4.54,122,4.13,1,0.03,123,4.17,43,1.46,205,6.94,2444,82.76,0,0,1559,52.79,1394,47.21,3,0.1,30,1.03,348,11.97,1184,40.73,55,1.89,13,0.45,19,13.3,100,63.69
2009-10,Northwest Educational Service District 189,28,San Juan,28010,Shaw Island School District,17,0,0,1,5.88,0,0,1,5.88,0,0,0,0,16,94.12,0,0,6,35.29,11,64.71,0,0,0,0,2,11.11,0,0,0,0,0,0,6,21,1,33.33
2009-10,Educational Service District 113,,,23309,Shelton School District,4246,328,7.72,62,1.46,28,0.66,90,2.12,51,1.2,690,16.25,2982,70.23,0,0,2204,51.91,2042,48.09,91,2.16,287,6.81,723,17.14,2433,57.7,39,0.92,44,1.04,16,12.6,154,56.41
2009-10,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,9012,105,1.17,1584,17.58,50,0.55,1634,18.13,662,7.35,596,6.61,5484,60.85,0,0,4702,52.17,4310,47.83,0,0,566,6.3,1130,12.59,2260,25.17,138,1.54,28,0.31,18,13.5,355,71.57
2009-10,Educational Service District 112,30,Skamania,30002,Skamania School District,59,0,0,0,0,0,0,0,0,0,0,4,6.78,53,89.83,0,0,29,49.15,30,50.85,0,0,0,0,6,10.34,39,67.24,0,0,5,8.62,12,17.6,3,60
2009-10,Puget Sound Educational Service District 121,17,King,17404,Skykomish School District,59,3,5.08,0,0,0,0,0,0,0,0,1,1.69,51,86.44,0,0,34,57.63,25,42.37,0,0,0,0,9,16.36,38,69.09,0,0,0,0,4,18.4,9,64.29
2009-10,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,9961,100,1,521,5.23,6,0.06,527,5.29,168,1.69,578,5.8,8468,85.01,0,0,5146,51.66,4815,48.34,0,0,241,2.43,1367,13.78,1959,19.74,107,1.08,25,0.25,20,12.3,314,63.18
2009-10,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,6085,61,1,247,4.06,13,0.21,260,4.27,53,0.87,236,3.88,5268,86.57,0,0,3138,51.57,2947,48.43,0,0,101,1.68,612,10.16,790,13.11,90,1.49,4,0.07,20,13.4,193,63.91
2009-10,North Central Educational Service District 171,13,Grant,13156,Soap Lake School District,466,15,3.22,0,0,0,0,0,0,7,1.5,130,27.9,314,67.38,0,0,228,48.93,238,51.07,6,1.28,85,18.16,40,8.55,410,87.61,1,0.21,3,0.64,14,11,19,57.58
2009-10,Educational Service District 113,25,Pacific,25118,South Bend School District,531,65,12.24,25,4.71,0,0,25,4.71,5,0.94,155,29.19,279,52.54,0,0,251,47.27,280,52.73,27,5.14,69,13.14,93,17.71,318,60.57,1,0.19,7,1.33,14,12.6,25,65.79
2009-10,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,10047,207,2.06,569,5.66,154,1.53,723,7.2,291,2.9,482,4.8,7889,78.52,0,0,5286,52.61,4761,47.39,0,0,76,0.76,1350,13.48,3173,31.69,86,0.86,88,0.88,17,12.8,388,67.36
2009-10,Northwest Educational Service District 189,15,Island,15206,South Whidbey School District,1712,28,1.64,67,3.91,3,0.18,70,4.09,30,1.75,62,3.62,1509,88.14,0,0,853,49.82,859,50.18,0,0,12,0.7,227,13.19,460,26.73,0,0,1,0.06,17,14.6,62,63.27
2009-10,Educational Service District 113,23,Mason,23042,Southside School District,228,6,2.63,5,2.19,4,1.75,9,3.95,0,0,9,3.95,192,84.21,0,0,116,50.88,112,49.12,0,0,1,0.44,23,10.22,92,40.89,3,1.33,0,0,21,9.4,7,63.64
2009-10,Educational Service District 101,,,32081,Spokane School District,28719,1095,3.81,840,2.92,383,1.33,1223,4.26,1133,3.95,1179,4.11,21734,75.68,0,0,14741,51.33,13978,48.67,0,0,1201,4.18,3939,13.72,15460,53.85,371,1.29,233,0.81,16,13.1,1301,74.26
2009-10,Educational Service District 101,,,22008,Sprague School District,85,4,4.71,0,0,0,0,0,0,0,0,1,1.18,75,88.24,0,0,41,48.24,44,51.76,0,0,0,0,16,17.78,61,67.78,2,2.22,0,0,7,10.8,8,61.54
2009-10,Educational Service District 101,38,Whitman,38322,St. John School District,167,4,2.4,4,2.4,0,0,4,2.4,0,0,1,0.6,143,85.63,0,0,87,52.1,80,47.9,0,0,0,0,14,8.64,44,27.16,0,0,0,0,10,14.7,7,43.75
2009-10,Northwest Educational Service District 189,31,Snohomish,31401,Stanwood-Camano School District,5131,69,1.34,123,2.4,5,0.1,128,2.49,66,1.29,275,5.36,4578,89.22,0,0,2628,51.22,2503,48.78,0,0,81,1.58,676,13.17,1376,26.81,39,0.76,14,0.27,18,11.4,226,77.13
2009-10,Educational Service District 123,11,Franklin,11054,Star School District,12,0,0,0,0,0,0,0,0,0,0,2,16.67,10,83.33,0,0,10,83.33,2,16.67,0,0,0,0,0,0,0,0,0,0,0,0,4,4.7,0,
2009-10,Educational Service District 123,07,Columbia,07035,Starbuck School District,25,0,0,0,0,0,0,0,0,0,0,0,0,25,100,0,0,9,36,16,64,0,0,0,0,3,13.04,0,0,0,0,1,4.35,13,5.2,2,100
2009-10,North Central Educational Service District 171,04,Chelan,04069,Stehekin School District,23,0,0,0,0,0,0,0,0,0,0,0,0,23,100,0,0,15,65.22,8,34.78,0,0,0,0,0,0,0,0,0,0,0,0,23,30.5,1,100
2009-10,Puget Sound Educational Service District 121,27,Pierce,27001,Steilacoom Hist. School District,5537,49,0.88,452,8.16,79,1.43,531,9.59,424,7.66,324,5.85,4090,73.87,0,0,2834,51.18,2703,48.82,0,0,70,1.23,437,7.69,949,16.69,44,0.77,3,0.05,24,11.5,154,67.54
2009-10,Educational Service District 101,38,Whitman,38304,Steptoe School District,39,1,2.56,0,0,0,0,0,0,0,0,0,0,38,97.44,0,0,23,58.97,16,41.03,0,0,0,0,4,10.53,0,0,0,0,0,0,10,10,2,50
2009-10,Educational Service District 112,30,Skamania,30303,Stevenson-Carson School District,1448,59,4.07,21,1.45,13,0.9,34,2.35,25,1.73,109,7.53,1122,77.49,0,0,686,47.38,762,52.62,0,0,20,1.56,155,12.11,483,37.73,26,2.03,11,0.86,24,15.7,48,80
2009-10,Northwest Educational Service District 189,31,Snohomish,31311,Sultan School District,2179,37,1.7,42,1.93,8,0.37,50,2.29,21,0.96,231,10.6,1789,82.1,0,0,1153,52.91,1026,47.09,0,0,103,4.68,251,11.4,918,41.71,0,0,15,0.68,21,13.2,70,66.67
2009-10,Educational Service District 101,33,Stevens,33202,Summit Valley School District,101,1,0.99,0,0,0,0,0,0,0,0,0,0,96,95.05,0,0,60,59.41,41,40.59,0,0,0,0,12,11.54,49,47.12,0,0,0,0,14,12.7,3,42.86
2009-10,Puget Sound Educational Service District 121,,,27320,Sumner School District,8240,186,2.26,204,2.48,38,0.46,242,2.94,143,1.74,609,7.39,6778,82.26,0,0,4301,52.2,3939,47.8,0,0,212,2.61,1118,13.77,2549,31.4,118,1.45,29,0.36,20,11.4,281,66.9
2009-10,Educational Service District 105,39,Yakima,39201,Sunnyside School District,6083,13,0.21,15,0.25,4,0.07,19,0.31,8,0.13,5383,88.49,586,9.63,0,0,3179,52.26,2904,47.74,1249,20.68,1688,27.94,740,12.25,5865,97.09,56,0.93,33,0.55,16,12,240,62.5
2009-10,Puget Sound Educational Service District 121,27,Pierce,27010,Tacoma School District,28890,560,1.94,3379,11.7,592,2.05,3971,13.75,6629,22.95,4090,14.16,13640,47.21,0,0,14822,51.3,14068,48.7,8,0.03,2063,7.29,2229,7.88,16113,56.97,0,0,190,0.67,17,13.1,934,55.69
2009-10,Educational Service District 113,14,Grays Harbor,14077,Taholah School District,196,177,90.31,1,0.51,1,0.51,2,1.02,6,3.06,0,0,2,1.02,0,0,106,54.08,90,45.92,0,0,0,0,41,20.5,155,77.5,1,0.5,6,3,11,9.6,8,44.44
2009-10,Puget Sound Educational Service District 121,17,King,17409,Tahoma School District,7476,62,0.83,359,4.8,15,0.2,374,5,217,2.9,360,4.82,6463,86.45,0,0,3792,50.72,3684,49.28,0,0,120,1.61,865,11.6,1065,14.28,198,2.66,20,0.27,19,11.4,279,70.45
2009-10,Educational Service District 101,38,Whitman,38265,Tekoa School District,217,20,9.22,1,0.46,0,0,1,0.46,2,0.92,11,5.07,182,83.87,0,0,102,47,115,53,0,0,0,0,37,18.05,119,58.05,0,0,0,0,11,17.4,16,80
2009-10,Educational Service District 113,34,Thurston,34402,Tenino School District,1274,14,1.1,7,0.55,8,0.63,15,1.18,14,1.1,57,4.47,1113,87.36,0,0,656,51.49,618,48.51,0,0,12,0.96,169,13.54,503,40.3,18,1.44,8,0.64,17,14.2,53,72.6
2009-10,Educational Service District 105,19,Kittitas,19400,Thorp School District,154,1,0.65,0,0,0,0,0,0,0,0,4,2.6,149,96.75,0,0,69,44.81,85,55.19,0,0,0,0,25,15.63,67,41.88,0,0,4,2.5,7,11.2,12,54.55
2009-10,Educational Service District 113,21,Lewis,21237,Toledo School District,860,16,1.86,1,0.12,5,0.58,6,0.7,9,1.05,53,6.16,769,89.42,0,0,429,49.88,431,50.12,0,0,20,2.3,127,14.6,408,46.9,0,0,4,0.46,17,11.2,42,80.77
2009-10,North Central Educational Service District 171,24,Okanogan,24404,Tonasket School District,1095,22,2.01,15,1.37,1,0.09,16,1.46,18,1.64,318,29.04,718,65.57,0,0,562,51.32,533,48.68,0,0,102,9.52,147,13.73,692,64.61,0,0,10,0.93,16,12,43,61.43
2009-10,Educational Service District 105,39,Yakima,39202,Toppenish School District,3563,510,14.31,4,0.11,0,0,4,0.11,1,0.03,2807,78.78,241,6.76,0,0,1798,50.46,1765,49.54,738,19.99,1212,32.83,459,12.43,3612,97.83,20,0.54,40,1.08,20,10.7,88,50
2009-10,Educational Service District 123,36,Walla Walla,36300,Touchet School District,299,7,2.34,2,0.67,0,0,2,0.67,1,0.33,98,32.78,190,63.55,0,0,150,50.17,149,49.83,5,1.7,0,0,25,8.5,154,52.38,1,0.34,0,0,13,14.4,12,52.17
2009-10,Educational Service District 112,08,Cowlitz,08130,Toutle Lake School District,626,19,3.04,5,0.8,8,1.28,13,2.08,7,1.12,26,4.15,561,89.62,0,0,327,52.24,299,47.76,0,0,0,0,85,13.64,249,39.97,8,1.28,9,1.44,18,18.3,25,73.53
2009-10,Educational Service District 112,20,Klickitat,20400,Trout Lake School District,178,0,0,2,1.12,0,0,2,1.12,0,0,18,10.11,151,84.83,0,0,89,50,89,50,0,0,0,0,28,15.3,0,0,0,0,1,0.55,14,13.8,8,61.54
2009-10,Puget Sound Educational Service District 121,17,King,17406,Tukwila School District,2935,35,1.19,650,22.15,126,4.29,776,26.44,598,20.37,723,24.63,650,22.15,0,0,1513,51.55,1422,48.45,0,0,998,34.65,294,10.21,2014,69.93,6,0.21,11,0.38,19,9.8,108,68.35
2009-10,Educational Service District 113,34,Thurston,34033,Tumwater School District,6287,117,1.86,262,4.17,0,0,262,4.17,165,2.62,314,4.99,5195,82.63,0,0,3250,51.69,3037,48.31,0,0,34,0.54,800,12.73,1820,28.97,89,1.42,27,0.43,17,13.2,233,63.66
2009-10,Educational Service District 105,39,Yakima,39002,Union Gap School District,627,24,3.83,4,0.64,0,0,4,0.64,15,2.39,395,63,189,30.14,0,0,312,49.76,315,50.24,62,9.69,136,21.25,92,14.38,525,82.03,0,0,2,0.31,20,14.9,14,43.75
2009-10,Puget Sound Educational Service District 121,27,Pierce,27083,University Place School District,5632,61,1.08,703,12.48,45,0.8,748,13.28,923,16.39,372,6.61,3526,62.61,0,0,2860,50.78,2772,49.22,0,0,115,2.08,668,12.06,1893,34.17,94,1.7,22,0.4,18,13.5,204,66.45
2009-10,Educational Service District 101,33,Stevens,33070,Valley School District,1002,5,0.5,9,0.9,3,0.3,12,1.2,6,0.6,13,1.3,947,94.51,0,0,500,49.9,502,50.1,0,0,0,0,52,5.34,180,18.48,0,0,1,0.1,28,8.5,17,47.22
2009-10,Educational Service District 112,06,Clark,06037,Vancouver School District,22655,311,1.37,994,4.39,363,1.6,1357,5.99,1193,5.27,3112,13.74,16118,71.15,0,0,11643,51.39,11012,48.61,3,0.01,1958,8.78,2771,12.42,10890,48.82,280,1.26,100,0.45,20,11.6,832,71.72
2009-10,Puget Sound Educational Service District 121,17,King,17402,Vashon Island School District,1536,21,1.37,44,2.86,8,0.52,52,3.39,17,1.11,65,4.23,1301,84.7,0,0,811,52.8,725,47.2,0,0,20,1.29,171,11.07,264,17.09,42,2.72,4,0.26,17,14.4,57,64.77
2009-10,Educational Service District 112,35,Wahkiakum,35200,Wahkiakum School District,465,13,2.8,2,0.43,0,0,2,0.43,11,2.37,14,3.01,423,90.97,0,0,247,53.12,218,46.88,0,0,18,3.86,89,19.1,239,51.29,9,1.93,3,0.64,17,13.3,22,78.57
2009-10,Educational Service District 105,13,Grant,13073,Wahluke School District,1872,12,0.64,1,0.05,0,0,1,0.05,1,0.05,1743,93.11,115,6.14,0,0,938,50.11,934,49.89,500,28.15,1094,61.6,188,10.59,1653,93.07,31,1.75,1,0.06,16,7.9,47,39.83
2009-10,Educational Service District 123,36,Walla Walla,36401,Waitsburg School District,337,6,1.78,1,0.3,2,0.59,3,0.89,2,0.59,10,2.97,293,86.94,0,0,184,54.6,153,45.4,0,0,0,0,45,12.71,151,42.66,0,0,9,2.54,15,15.1,15,65.22
2009-10,Educational Service District 123,36,Walla Walla,36140,Walla Walla Public Schools,6271,59,0.94,147,2.34,0,0,147,2.34,112,1.79,2083,33.22,3867,61.66,0,0,3110,49.59,3161,50.41,97,1.54,777,12.35,821,13.05,3232,51.37,54,0.86,34,0.54,18,12.9,254,72.57
2009-10,Educational Service District 105,39,Yakima,39207,Wapato School District,3337,802,24.03,72,2.16,4,0.12,76,2.28,12,0.36,2296,68.8,133,3.99,0,0,1676,50.22,1661,49.78,930,27.75,769,22.95,432,12.89,2874,85.77,10,0.3,20,0.6,18,11,95,50
2009-10,North Central Educational Service District 171,13,Grant,13146,Warden School District,965,10,1.04,7,0.73,1,0.1,8,0.83,2,0.21,740,76.68,202,20.93,0,0,494,51.19,471,48.81,237,24.26,308,31.53,146,14.94,706,72.26,11,1.13,4,0.41,18,11.3,32,59.26
2009-10,Educational Service District 112,,,06112,Washougal School District,3007,35,1.16,80,2.66,7,0.23,87,2.89,29,0.96,134,4.46,2642,87.86,0,0,1587,52.78,1420,47.22,0,0,52,1.73,445,14.84,1146,38.21,27,0.9,11,0.37,19,11.7,107,66.46
2009-10,Educational Service District 101,01,Adams,01109,Washtucna School District,61,0,0,0,0,2,3.28,2,3.28,1,1.64,4,6.56,54,88.52,0,0,29,47.54,32,52.46,0,0,0,0,5,8.62,39,67.24,0,0,0,0,4,13,8,57.14
2009-10,North Central Educational Service District 171,,,09209,Waterville School District,288,8,2.78,4,1.39,0,0,4,1.39,2,0.69,47,16.32,227,78.82,0,0,162,56.25,126,43.75,1,0.34,17,5.86,51,17.59,144,49.66,0,0,1,0.34,15,12.9,13,68.42
2009-10,Educational Service District 101,33,Stevens,33049,Wellpinit School District,583,418,71.7,3,0.51,4,0.69,7,1.2,24,4.12,23,3.95,111,19.04,0,0,328,56.26,255,43.74,0,0,0,0,58,9.95,321,55.06,0,0,11,1.89,15,9.8,27,69.23
2009-10,North Central Educational Service District 171,04,Chelan,04246,Wenatchee School District,7712,40,0.52,80,1.04,10,0.13,90,1.17,37,0.48,3335,43.24,3997,51.83,0,0,3897,50.53,3815,49.47,1757,22.68,1535,19.82,863,11.14,4256,54.94,65,0.84,35,0.45,17,11.8,285,62.5
2009-10,Educational Service District 101,32,Spokane,32363,West Valley School District (Spokane),3900,96,2.46,93,2.38,3,0.08,96,2.46,170,4.36,182,4.67,3356,86.05,0,0,2011,51.56,1889,48.44,0,0,85,2.25,537,14.21,1920,50.79,3,0.08,21,0.56,19,13.6,139,67.15
2009-10,Educational Service District 105,39,Yakima,39208,West Valley School District (Yakima),4974,104,2.09,142,2.85,9,0.18,151,3.04,78,1.57,1006,20.23,3633,73.04,0,0,2619,52.65,2355,47.35,80,1.61,69,1.39,712,14.37,1959,39.54,49,0.99,24,0.48,20,12.6,166,68.03
2009-10,Educational Service District 113,21,Lewis,21303,White Pass School District,400,9,2.25,4,1,0,0,4,1,0,0,12,3,372,93,0,0,219,54.75,181,45.25,0,0,0,0,53,13.05,242,59.61,7,1.72,9,2.22,13,13.3,19,59.38
2009-10,Puget Sound Educational Service District 121,27,Pierce,27416,White River School District,4217,82,1.94,56,1.33,22,0.52,78,1.85,55,1.3,202,4.79,3799,90.09,0,0,2208,52.36,2009,47.64,0,0,34,0.81,573,13.64,1078,25.66,64,1.52,12,0.29,21,12.1,140,68.97
2009-10,Educational Service District 112,,,20405,White Salmon Valley School District,1208,13,1.08,27,2.24,0,0,27,2.24,8,0.66,387,32.04,773,63.99,0,0,615,50.91,593,49.09,0,0,189,15.76,219,18.27,583,48.62,0,0,3,0.25,19,13.1,52,81.25
2009-10,Educational Service District 101,,,22200,Wilbur School District,252,41,16.27,6,2.38,0,0,6,2.38,9,3.57,4,1.59,192,76.19,0,0,127,50.4,125,49.6,0,0,0,0,24,9.72,101,40.89,0,0,0,0,12,15.1,15,71.43
2009-10,Educational Service District 113,25,Pacific,25160,Willapa Valley School District,313,16,5.11,1,0.32,0,0,1,0.32,0,0,22,7.03,273,87.22,0,0,153,48.88,160,51.12,0,0,7,2.16,50,15.43,149,45.99,1,0.31,1,0.31,12,16.1,14,53.85
2009-10,North Central Educational Service District 171,13,Grant,13167,Wilson Creek School District,113,0,0,0,0,0,0,0,0,1,0.88,17,15.04,95,84.07,0,0,55,48.67,58,51.33,0,0,0,0,11,9.91,55,49.55,0,0,3,2.7,9,19.6,11,84.62
2009-10,Educational Service District 113,,,21232,Winlock School District,760,6,0.79,8,1.05,2,0.26,10,1.32,6,0.79,91,11.97,615,80.92,0,0,413,54.34,347,45.66,52,6.59,59,7.48,106,13.43,478,60.58,2,0.25,11,1.39,18,13.8,34,80.95
2009-10,Educational Service District 113,14,Grays Harbor,14117,Wishkah Valley School District,132,0,0,0,0,0,0,0,0,0,0,4,3.03,127,96.21,0,0,67,50.76,65,49.24,0,0,0,0,12,8.89,75,55.56,2,1.48,3,2.22,10,12.9,7,53.85
2009-10,Educational Service District 112,20,Klickitat,20094,Wishram School District,66,7,10.61,0,0,0,0,0,0,0,0,5,7.58,51,77.27,0,0,38,57.58,28,42.42,0,0,0,0,12,16.9,71,100,0,0,4,5.63,6,11.2,7,63.64
