SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2012-13,Educational Service District 123,12,Garfield,12110,Pomeroy School District,324,2,0.62,4,1.23,0,0,4,1.23,0,0,23,7.1,287,88.58,8,2.47,162,50,162,50,0,0,3,0.88,60,17.65,175,51.47,4,1.18,2,0.59,15,17.2,17,77.27
2012-13,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,3764,172,4.57,49,1.3,6,0.16,55,1.46,38,1.01,254,6.75,2840,75.45,405,10.76,1936,51.43,1828,48.57,0,0,33,0.88,512,13.72,1971,52.81,100,2.68,16,0.43,17,15.1,153,70.83
2012-13,Olympic Educational Service District 114,16,Jefferson,16050,Port Townsend School District,1284,12,0.93,36,2.8,7,0.55,43,3.35,24,1.87,80,6.23,1068,83.18,57,4.44,642,50,642,50,0,0,10,0.78,195,15.28,567,44.44,22,1.72,6,0.47,16,14.7,57,72.15
2012-13,Educational Service District 123,36,Walla Walla,36402,Prescott School District,367,2,0.54,0,0,0,0,0,0,12,3.27,271,73.84,82,22.34,0,0,218,59.4,149,40.6,0,0,100,29.07,28,8.14,250,72.67,0,0,0,0,18,10.4,10,50
2012-13,Educational Service District 123,03,Benton,03116,Prosser School District,2861,6,0.21,30,1.05,2,0.07,32,1.12,15,0.52,1673,58.48,1087,37.99,48,1.68,1466,51.24,1395,48.76,641,22.6,585,20.63,398,14.03,1805,63.65,35,1.23,0,0,17,15.1,114,69.09
2012-13,Educational Service District 101,38,Whitman,38267,Pullman School District,2558,16,0.63,243,9.5,4,0.16,247,9.66,61,2.38,256,10.01,1820,71.15,158,6.18,1343,52.5,1215,47.5,0,0,120,4.71,302,11.85,749,29.38,87,3.41,9,0.35,19,11.4,94,70.15
2012-13,Puget Sound Educational Service District 121,27,Pierce,27003,Puyallup School District,20853,403,1.93,958,4.59,255,1.22,1213,5.82,803,3.85,2761,13.24,13465,64.57,2208,10.59,10737,51.49,10116,48.51,0,0,712,3.41,2634,12.6,8140,38.95,980,4.69,99,0.47,20,12.7,722,70.58
2012-13,Olympic Educational Service District 114,16,Jefferson,16020,Queets-Clearwater School District,23,20,86.96,0,0,0,0,0,0,0,0,1,4.35,2,8.7,0,0,10,43.48,13,56.52,0,0,0,0,4,21.05,15,78.95,0,0,3,15.79,6,12.9,1,25
2012-13,Olympic Educational Service District 114,16,Jefferson,16048,Quilcene School District,464,2,0.43,11,2.37,1,0.22,12,2.59,1,0.22,20,4.31,407,87.72,22,4.74,242,52.16,222,47.84,0,0,0,0,31,6.46,102,21.25,3,0.63,0,0,19,11.8,17,68
2012-13,Olympic Educational Service District 114,05,Clallam,05402,Quillayute Valley School District,3168,169,5.33,70,2.21,27,0.85,97,3.06,105,3.31,541,17.08,2061,65.06,194,6.12,1449,45.74,1719,54.26,52,1.58,90,2.74,239,7.28,666,20.3,18,0.55,9,0.27,41,12,43,55.13
2012-13,North Central Educational Service District 171,13,Grant,13144,Quincy School District,2721,2,0.07,6,0.22,0,0,6,0.22,3,0.11,2337,85.89,364,13.38,9,0.33,1402,51.53,1319,48.47,441,16.24,998,36.75,293,10.79,2257,83.1,50,1.84,0,0,16,9.9,111,63.43
2012-13,Educational Service District 113,34,Thurston,34307,Rainier School District,810,12,1.48,8,0.99,0,0,8,0.99,11,1.36,69,8.52,661,81.6,49,6.05,418,51.6,392,48.4,0,0,3,0.36,95,11.42,443,53.25,26,3.13,0,0,18,12.9,34,75.56
2012-13,Educational Service District 113,25,Pacific,25116,Raymond School District,742,19,2.56,44,5.93,1,0.13,45,6.06,10,1.35,127,17.12,523,70.49,18,2.43,368,49.6,374,50.4,0,0,62,8.99,84,12.17,394,57.1,0,0,5,0.72,18,13.7,22,52.38
2012-13,Educational Service District 101,22,Lincoln,22009,Reardan-Edwall School District,611,31,5.07,1,0.16,0,0,1,0.16,2,0.33,22,3.6,525,85.92,30,4.91,306,50.08,305,49.92,0,0,27,4.42,70,11.46,264,43.21,41,6.71,0,0,18,11.4,21,61.76
2012-13,Puget Sound Educational Service District 121,17,King,17403,Renton School District,14970,123,0.82,3709,24.78,117,0.78,3826,25.56,2738,18.29,3045,20.34,4445,29.69,793,5.3,7748,51.76,7222,48.24,0,0,2214,14.86,2151,14.43,8130,54.56,272,1.83,0,0,19,11.2,554,69.08
2012-13,Educational Service District 101,10,Ferry,10309,Republic School District,332,7,2.11,7,2.11,0,0,7,2.11,0,0,17,5.12,269,81.02,32,9.64,172,51.81,160,48.19,0,0,0,0,40,11.66,206,60.06,27,7.87,0,0,13,10.2,15,60
2012-13,Educational Service District 123,03,Benton,03400,Richland School District,11887,100,0.84,467,3.93,26,0.22,493,4.15,267,2.25,1495,12.58,9234,77.68,298,2.51,6107,51.38,5780,48.62,0,0,340,2.86,1294,10.89,3973,33.45,68,0.57,27,0.23,22,12,381,69.02
2012-13,Educational Service District 112,06,Clark,06122,Ridgefield School District,2162,7,0.32,42,1.94,8,0.37,50,2.31,22,1.02,193,8.93,1801,83.3,89,4.12,1069,49.44,1093,50.56,0,0,57,2.64,254,11.74,684,31.62,47,2.17,11,0.51,20,12.4,86,81.13
2012-13,Educational Service District 101,01,Adams,01160,Ritzville School District,344,7,2.03,5,1.45,2,0.58,7,2.03,4,1.16,28,8.14,298,86.63,0,0,181,52.62,163,47.38,0,0,0,0,38,11.01,138,40,9,2.61,0,0,16,13,17,77.27
2012-13,Educational Service District 101,32,Spokane,32416,Riverside School District,1503,46,3.06,7,0.47,3,0.2,10,0.67,9,0.6,34,2.26,1392,92.61,12,0.8,805,53.56,698,46.44,0,0,14,0.92,265,17.49,814,53.73,16,1.06,2,0.13,18,14.7,61,74.39
2012-13,Puget Sound Educational Service District 121,17,King,17407,Riverview School District,3305,31,0.94,92,2.78,9,0.27,101,3.06,28,0.85,351,10.62,2674,80.91,120,3.63,1630,49.32,1675,50.68,0,0,78,2.36,333,10.05,610,18.42,77,2.32,10,0.3,20,12.2,106,64.63
2012-13,Educational Service District 113,34,Thurston,34401,Rochester School District,2244,55,2.45,12,0.53,2,0.09,14,0.62,15,0.67,411,18.32,1601,71.35,148,6.6,1173,52.27,1071,47.73,0,0,110,4.93,337,15.11,1215,54.46,66,2.96,20,0.9,20,11.7,84,75
2012-13,Educational Service District 112,20,Klickitat,20403,Roosevelt School District,31,0,0,0,0,0,0,0,0,0,0,29,93.55,2,6.45,0,0,14,45.16,17,54.84,11,37.93,7,24.14,1,3.45,0,0,0,0,0,0,16,15.7,2,100
2012-13,Educational Service District 101,38,Whitman,38320,Rosalia School District,200,6,3,2,1,0,0,2,1,0,0,10,5,177,88.5,5,2.5,106,53,94,47,0,0,0,0,20,9.85,131,64.53,1,0.49,0,0,10,14.6,19,95
2012-13,Educational Service District 105,13,Grant,13160,Royal School District,1581,1,0.06,7,0.44,0,0,7,0.44,2,0.13,1278,80.83,290,18.34,3,0.19,814,51.49,767,48.51,116,7.53,670,43.48,175,11.36,1541,100,89,5.78,0,0,20,12.2,50,63.29
2012-13,Northwest Educational Service District 189,28,San Juan,28149,San Juan Island School District,851,5,0.59,13,1.53,0,0,13,1.53,4,0.47,128,15.04,661,77.67,40,4.7,426,50.06,425,49.94,0,0,42,4.92,117,13.7,360,42.15,2,0.23,0,0,15,11.5,41,73.21
2012-13,Educational Service District 113,14,Grays Harbor,14104,Satsop School District,67,0,0,0,0,0,0,0,0,0,0,9,13.43,54,80.6,4,5.97,34,50.75,33,49.25,0,0,0,0,17,28.33,39,65,1,1.67,0,0,13,14.8,3,60
2012-13,Puget Sound Educational Service District 121,17,King,17001,Seattle Public Schools,50648,508,1,8882,17.54,274,0.54,9156,18.08,8962,17.69,6405,12.65,22272,43.97,3345,6.6,26058,51.45,24590,48.55,218,0.43,3812,7.53,7434,14.69,21065,41.62,854,1.69,127,0.25,17,10.8,1975,67.71
2012-13,Northwest Educational Service District 189,,,29101,Sedro-Woolley School District,4265,98,2.3,41,0.96,4,0.09,45,1.06,43,1.01,779,18.26,3155,73.97,145,3.4,2207,51.75,2058,48.25,107,2.54,234,5.56,641,15.23,2260,53.71,63,1.5,53,1.26,18,12.3,173,73
2012-13,Educational Service District 105,39,Yakima,39119,Selah School District,3426,22,0.64,12,0.35,4,0.12,16,0.47,11,0.32,863,25.19,2430,70.93,84,2.45,1766,51.55,1660,48.45,0,0,210,6.07,513,14.83,1637,47.33,25,0.72,0,0,18,12.6,127,67.55
2012-13,Educational Service District 101,26,Pend Oreille,26070,Selkirk School District,242,1,0.41,3,1.24,0,0,3,1.24,2,0.83,23,9.5,204,84.3,9,3.72,125,51.65,117,48.35,0,0,0,0,34,14.59,122,52.36,0,0,0,0,12,15.4,15,75
2012-13,Olympic Educational Service District 114,05,Clallam,05323,Sequim School District,2899,64,2.21,51,1.76,2,0.07,53,1.83,19,0.66,296,10.21,2244,77.41,223,7.69,1469,50.67,1430,49.33,0,0,38,1.33,394,13.83,1357,47.65,33,1.16,0,0,19,12.4,95,61.29
2012-13,Northwest Educational Service District 189,28,San Juan,28010,Shaw Island School District,22,0,0,1,4.55,0,0,1,4.55,0,0,0,0,21,95.45,0,0,9,40.91,13,59.09,0,0,0,0,1,4.35,0,0,0,0,0,0,11,2,1,50
2012-13,Educational Service District 113,,,23309,Shelton School District,4167,164,3.94,25,0.6,14,0.34,39,0.94,28,0.67,969,23.25,2718,65.23,249,5.98,2168,52.03,1999,47.97,0,0,359,8.69,691,16.73,2739,66.3,72,1.74,8,0.19,15,13.1,168,62.22
2012-13,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,8837,46,0.52,1303,14.74,33,0.37,1336,15.12,576,6.52,1014,11.47,4914,55.61,951,10.76,4588,51.92,4249,48.08,0,0,620,7,1101,12.44,2495,28.18,550,6.21,31,0.35,18,13.2,338,70.56
2012-13,Educational Service District 112,30,Skamania,30002,Skamania School District,75,0,0,0,0,0,0,0,0,0,0,5,6.67,69,92,1,1.33,34,45.33,41,54.67,0,0,0,0,10,11.63,50,58.14,0,0,2,2.33,15,14.1,3,60
2012-13,Puget Sound Educational Service District 121,17,King,17404,Skykomish School District,36,0,0,0,0,0,0,0,0,0,0,7,19.44,29,80.56,0,0,17,47.22,19,52.78,0,0,0,0,8,21.62,31,83.78,0,0,0,0,3,14.4,8,72.73
2012-13,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,10008,65,0.65,406,4.06,12,0.12,418,4.18,125,1.25,891,8.9,7968,79.62,541,5.41,5149,51.45,4859,48.55,0,0,264,2.63,1432,14.25,2227,22.16,181,1.8,0,0,21,12.3,325,66.74
2012-13,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,6358,35,0.55,285,4.48,14,0.22,299,4.7,54,0.85,347,5.46,5429,85.39,194,3.05,3310,52.06,3048,47.94,0,0,126,1.98,689,10.85,832,13.1,192,3.02,0,0,19,12.9,231,68.34
2012-13,North Central Educational Service District 171,13,Grant,13156,Soap Lake School District,396,3,0.76,2,0.51,0,0,2,0.51,3,0.76,121,30.56,266,67.17,1,0.25,200,50.51,196,49.49,0,0,63,15.87,58,14.61,397,100,1,0.25,0,0,10,8.6,22,57.89
2012-13,Educational Service District 113,25,Pacific,25118,South Bend School District,542,21,3.87,19,3.51,1,0.18,20,3.69,1,0.18,182,33.58,230,42.44,88,16.24,274,50.55,268,49.45,0,0,91,17.4,82,15.68,332,63.48,1,0.19,1,0.19,14,13,24,63.16
2012-13,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,9559,106,1.11,293,3.07,140,1.46,433,4.53,139,1.45,992,10.38,6838,71.53,1050,10.98,5014,52.45,4545,47.55,0,0,70,0.73,1404,14.73,3834,40.21,173,1.81,0,0,18,12.9,375,69.83
2012-13,Northwest Educational Service District 189,15,Island,15206,South Whidbey School District,1512,11,0.73,47,3.11,3,0.2,50,3.31,23,1.52,75,4.96,1315,86.97,38,2.51,749,49.54,763,50.46,0,0,11,0.72,225,14.74,440,28.83,24,1.57,0,0,18,15.7,57,67.86
2012-13,Educational Service District 113,23,Mason,23042,Southside School District,197,2,1.02,4,2.03,0,0,4,2.03,0,0,16,8.12,152,77.16,23,11.68,112,56.85,85,43.15,0,0,4,1.97,22,10.84,85,41.87,3,1.48,0,0,18,9.8,5,45.45
2012-13,Educational Service District 101,,,32081,Spokane School District,28753,559,1.94,728,2.53,418,1.45,1146,3.99,805,2.8,2600,9.04,20408,70.98,3235,11.25,14716,51.18,14037,48.82,0,0,1370,4.81,590,2.07,16833,59.11,576,2.02,103,0.36,17,12.5,1262,74.28
2012-13,Educational Service District 101,,,22008,Sprague School District,81,0,0,0,0,0,0,0,0,1,1.23,3,3.7,73,90.12,4,4.94,36,44.44,45,55.56,0,0,0,0,11,14.67,37,49.33,3,4,0,0,7,11.4,7,58.33
2012-13,Educational Service District 101,38,Whitman,38322,St. John School District,166,0,0,7,4.22,1,0.6,8,4.82,1,0.6,8,4.82,143,86.14,6,3.61,85,51.2,81,48.8,0,0,0,0,20,12.58,53,33.33,0,0,0,0,12,17.3,7,50
2012-13,Northwest Educational Service District 189,31,Snohomish,31401,Stanwood-Camano School District,4700,35,0.74,52,1.11,12,0.26,64,1.36,51,1.09,365,7.77,3991,84.91,194,4.13,2409,51.26,2291,48.74,0,0,87,1.88,660,14.29,1321,28.61,122,2.64,8,0.17,19,11.9,208,85.25
2012-13,Educational Service District 123,11,Franklin,11054,Star School District,9,0,0,0,0,0,0,0,0,0,0,1,11.11,8,88.89,0,0,3,33.33,6,66.67,0,0,0,0,0,0,0,0,0,0,0,0,5,20.4,0,
2012-13,Educational Service District 123,07,Columbia,07035,Starbuck School District,28,0,0,0,0,0,0,0,0,0,0,1,3.57,27,96.43,0,0,19,67.86,9,32.14,0,0,0,0,2,7.41,0,0,0,0,0,0,9,7.1,2,66.67
2012-13,North Central Educational Service District 171,04,Chelan,04069,Stehekin School District,13,0,0,0,0,0,0,0,0,0,0,0,0,13,100,0,0,7,53.85,6,46.15,0,0,0,0,0,0,0,0,0,0,0,0,13,32,1,100
2012-13,Puget Sound Educational Service District 121,27,Pierce,27001,Steilacoom Hist. School District,3116,19,0.61,248,7.96,71,2.28,319,10.24,230,7.38,438,14.06,1719,55.17,391,12.55,1592,51.09,1524,48.91,0,0,32,1.03,364,11.7,691,22.22,44,1.41,0,0,20,10.7,112,70.89
2012-13,Educational Service District 101,38,Whitman,38304,Steptoe School District,33,2,6.06,0,0,0,0,0,0,0,0,0,0,31,93.94,0,0,20,60.61,13,39.39,0,0,0,0,5,15.15,0,0,0,0,0,0,8,10.6,2,50
2012-13,Educational Service District 112,30,Skamania,30303,Stevenson-Carson School District,1045,24,2.3,7,0.67,1,0.1,8,0.77,12,1.15,125,11.96,815,77.99,61,5.84,536,51.29,509,48.71,0,0,27,2.61,160,15.47,525,50.77,26,2.51,9,0.87,19,14.6,45,83.33
2012-13,Northwest Educational Service District 189,31,Snohomish,31311,Sultan School District,2082,29,1.39,27,1.3,1,0.05,28,1.34,13,0.62,305,14.65,1679,80.64,28,1.34,1077,51.73,1005,48.27,0,0,127,6.24,317,15.57,994,48.82,31,1.52,11,0.54,20,12.9,69,66.99
2012-13,Educational Service District 101,33,Stevens,33202,Summit Valley School District,77,0,0,1,1.3,0,0,1,1.3,0,0,0,0,74,96.1,2,2.6,46,59.74,31,40.26,0,0,0,0,11,14.29,59,76.62,0,0,0,0,11,9.3,2,28.57
2012-13,Puget Sound Educational Service District 121,,,27320,Sumner School District,8517,92,1.08,171,2.01,43,0.5,214,2.51,92,1.08,1019,11.96,6492,76.22,608,7.14,4347,51.04,4170,48.96,0,0,282,3.33,1183,13.99,2994,35.39,257,3.04,29,0.34,20,12,285,67.7
2012-13,Educational Service District 105,39,Yakima,39201,Sunnyside School District,6527,0,0,0,0,0,0,0,0,7,0.11,5977,91.57,493,7.55,50,0.77,3368,51.6,3159,48.4,1116,17.19,2082,32.07,855,13.17,5263,81.06,34,0.52,10,0.15,18,10.9,223,60.6
2012-13,Puget Sound Educational Service District 121,27,Pierce,27010,Tacoma School District,29035,426,1.47,2983,10.27,638,2.2,3621,12.47,6282,21.64,4805,16.55,13362,46.02,539,1.86,14836,51.1,14199,48.9,0,0,2525,8.79,3273,11.39,18151,63.17,328,1.14,89,0.31,18,12.9,972,60.04
2012-13,Educational Service District 113,14,Grays Harbor,14077,Taholah School District,212,140,66.04,0,0,0,0,0,0,0,0,29,13.68,2,0.94,41,19.34,113,53.3,99,46.7,0,0,0,0,44,21.26,161,77.78,1,0.48,0,0,10,10.3,12,54.55
2012-13,Puget Sound Educational Service District 121,17,King,17409,Tahoma School District,7756,38,0.49,291,3.75,38,0.49,329,4.24,148,1.91,651,8.39,6014,77.54,576,7.43,3977,51.28,3779,48.72,0,0,139,1.8,876,11.33,1200,15.52,272,3.52,1,0.01,20,11.7,278,71.1
2012-13,Educational Service District 101,38,Whitman,38265,Tekoa School District,181,22,12.15,1,0.55,0,0,1,0.55,0,0,14,7.73,144,79.56,0,0,87,48.07,94,51.93,0,0,0,0,36,19.67,110,60.11,0,0,1,0.55,10,14,10,52.63
2012-13,Educational Service District 113,34,Thurston,34402,Tenino School District,1213,12,0.99,4,0.33,2,0.16,6,0.49,16,1.32,67,5.52,1090,89.86,22,1.81,660,54.41,553,45.59,0,0,11,0.91,194,16.03,583,48.18,21,1.74,0,0,19,15.1,44,69.84
2012-13,Educational Service District 105,19,Kittitas,19400,Thorp School District,134,2,1.49,1,0.75,0,0,1,0.75,5,3.73,11,8.21,113,84.33,2,1.49,62,46.27,72,53.73,0,0,0,0,20,16.39,57,46.72,0,0,0,0,9,14.6,10,66.67
2012-13,Educational Service District 113,21,Lewis,21237,Toledo School District,819,8,0.98,8,0.98,3,0.37,11,1.34,7,0.85,86,10.5,660,80.59,47,5.74,426,52.01,393,47.99,0,0,19,2.38,150,18.75,426,53.25,13,1.63,0,0,20,13,38,92.68
2012-13,North Central Educational Service District 171,24,Okanogan,24404,Tonasket School District,1111,8,0.72,4,0.36,0,0,4,0.36,10,0.9,410,36.9,641,57.7,38,3.42,571,51.4,540,48.6,99,9.09,161,14.78,132,12.12,687,63.09,1,0.09,0,0,15,12,45,62.5
2012-13,Educational Service District 105,39,Yakima,39202,Toppenish School District,3737,457,12.23,2,0.05,0,0,2,0.05,2,0.05,2974,79.58,262,7.01,40,1.07,1904,50.95,1833,49.05,658,17.15,1068,27.84,521,13.58,3670,95.67,34,0.89,22,0.57,20,10.6,102,54.26
2012-13,Educational Service District 123,36,Walla Walla,36300,Touchet School District,252,4,1.59,0,0,0,0,0,0,1,0.4,98,38.89,139,55.16,10,3.97,136,53.97,116,46.03,0,0,25,10.29,26,10.7,140,57.61,1,0.41,0,0,13,14.8,12,60
2012-13,Educational Service District 112,08,Cowlitz,08130,Toutle Lake School District,610,15,2.46,14,2.3,0,0,14,2.3,8,1.31,44,7.21,517,84.75,12,1.97,323,52.95,287,47.05,0,0,0,0,81,13.52,236,39.4,13,2.17,1,0.17,19,17.4,21,65.63
2012-13,Educational Service District 112,20,Klickitat,20400,Trout Lake School District,207,3,1.45,4,1.93,0,0,4,1.93,0,0,30,14.49,160,77.29,10,4.83,103,49.76,104,50.24,0,0,0,0,38,17.51,0,0,0,0,0,0,15,14.4,9,64.29
2012-13,Puget Sound Educational Service District 121,17,King,17406,Tukwila School District,2950,21,0.71,834,28.27,108,3.66,942,31.93,576,19.53,778,26.37,453,15.36,180,6.1,1527,51.76,1423,48.24,0,0,1144,38.64,273,9.22,2297,77.58,19,0.64,0,0,17,8.8,121,70.35
2012-13,Educational Service District 113,34,Thurston,34033,Tumwater School District,6280,52,0.83,168,2.68,28,0.45,196,3.12,112,1.78,627,9.98,4808,76.56,485,7.72,3258,51.88,3022,48.12,0,0,89,1.4,873,13.78,2081,32.85,69,1.09,1,0.02,18,12.8,228,64.04
2012-13,Educational Service District 105,39,Yakima,39002,Union Gap School District,609,10,1.64,2,0.33,0,0,2,0.33,0,0,466,76.52,115,18.88,16,2.63,307,50.41,302,49.59,48,8.01,164,27.38,74,12.35,475,79.3,0,0,0,0,16,14.6,20,54.05
2012-13,Puget Sound Educational Service District 121,27,Pierce,27083,University Place School District,5669,29,0.51,539,9.51,46,0.81,585,10.32,530,9.35,680,12,2999,52.9,846,14.92,2880,50.8,2789,49.2,0,0,170,3.02,745,13.22,2123,37.67,152,2.7,6,0.11,19,13.3,198,65.78
2012-13,Educational Service District 101,33,Stevens,33070,Valley School District,1007,7,0.7,10,0.99,6,0.6,16,1.59,14,1.39,65,6.45,862,85.6,43,4.27,545,54.12,462,45.88,0,0,0,0,121,11.6,205,19.65,0,0,0,0,28,6.1,24,66.67
2012-13,Educational Service District 112,06,Clark,06037,Vancouver School District,22879,159,0.69,814,3.56,439,1.92,1253,5.48,749,3.27,4754,20.78,14609,63.85,1355,5.92,11746,51.34,11133,48.66,0,0,2400,10.58,2917,12.86,12028,53.04,347,1.53,0,0,20,11.1,853,74.56
2012-13,Puget Sound Educational Service District 121,17,King,17402,Vashon Island School District,1525,13,0.85,44,2.89,1,0.07,45,2.95,18,1.18,137,8.98,1203,78.89,109,7.15,818,53.64,707,46.36,0,0,36,2.38,201,13.27,321,21.19,51,3.37,0,0,17,12.4,55,60.44
2012-13,Educational Service District 112,35,Wahkiakum,35200,Wahkiakum School District,439,1,0.23,1,0.23,2,0.46,3,0.68,4,0.91,33,7.52,389,88.61,9,2.05,213,48.52,226,51.48,0,0,14,3.23,92,21.25,237,54.73,16,3.7,10,2.31,18,12.4,18,75
2012-13,Educational Service District 105,13,Grant,13073,Wahluke School District,2192,14,0.64,0,0,0,0,0,0,0,0,2089,95.3,83,3.79,6,0.27,1085,49.5,1107,50.5,434,20.61,1221,57.98,267,12.68,2084,98.96,22,1.04,0,0,16,7.8,69,51.88
2012-13,Educational Service District 123,36,Walla Walla,36401,Waitsburg School District,301,0,0,2,0.66,0,0,2,0.66,1,0.33,21,6.98,263,87.38,14,4.65,162,53.82,139,46.18,0,0,0,0,44,14.86,124,41.89,0,0,2,0.68,14,16.5,14,66.67
2012-13,Educational Service District 123,36,Walla Walla,36140,Walla Walla Public Schools,6332,22,0.35,98,1.55,10,0.16,108,1.71,49,0.77,2341,36.97,3626,57.26,186,2.94,3175,50.14,3157,49.86,0,0,784,12.37,806,12.72,3344,52.77,100,1.58,1,0.02,18,13.5,262,74.64
2012-13,Educational Service District 105,39,Yakima,39207,Wapato School District,3454,708,20.5,49,1.42,1,0.03,50,1.45,3,0.09,2465,71.37,118,3.42,110,3.18,1759,50.93,1695,49.07,895,26.12,862,25.16,427,12.46,3292,96.09,10,0.29,0,0,19,9.3,96,52.17
2012-13,North Central Educational Service District 171,13,Grant,13146,Warden School District,986,0,0,3,0.3,0,0,3,0.3,0,0,787,79.82,182,18.46,14,1.42,492,49.9,494,50.1,230,24.13,338,35.47,135,14.17,781,81.95,18,1.89,0,0,18,9.1,32,57.14
2012-13,Educational Service District 112,,,06112,Washougal School District,3077,28,0.91,47,1.53,5,0.16,52,1.69,25,0.81,262,8.51,2528,82.16,182,5.91,1591,51.71,1486,48.29,0,0,69,2.23,459,14.8,1250,40.31,50,1.61,10,0.32,17,12.1,121,68.75
2012-13,Educational Service District 101,01,Adams,01109,Washtucna School District,73,0,0,0,0,0,0,0,0,1,1.37,8,10.96,63,86.3,1,1.37,44,60.27,29,39.73,0,0,0,0,12,16.9,30,42.25,0,0,0,0,6,11.3,8,61.54
2012-13,North Central Educational Service District 171,,,09209,Waterville School District,283,4,1.41,2,0.71,0,0,2,0.71,0,0,60,21.2,208,73.5,9,3.18,153,54.06,130,45.94,0,0,14,5,54,19.29,167,59.64,0,0,0,0,13,13,14,66.67
2012-13,Educational Service District 101,33,Stevens,33049,Wellpinit School District,520,350,67.31,1,0.19,0,0,1,0.19,17,3.27,50,9.62,72,13.85,30,5.77,294,56.54,226,43.46,0,0,0,0,54,10.67,333,65.81,3,0.59,0,0,14,10.5,24,66.67
2012-13,North Central Educational Service District 171,04,Chelan,04246,Wenatchee School District,7804,39,0.5,65,0.83,5,0.06,70,0.9,42,0.54,3634,46.57,3827,49.04,192,2.46,3993,51.17,3811,48.83,1571,20.11,1558,19.95,892,11.42,4592,58.79,100,1.28,9,0.12,17,11.9,286,62.86
2012-13,Educational Service District 101,32,Spokane,32363,West Valley School District (Spokane),3821,37,0.97,59,1.54,16,0.42,75,1.96,62,1.62,295,7.72,3067,80.27,285,7.46,1982,51.87,1839,48.13,0,0,96,2.5,567,14.78,2012,52.45,58,1.51,0,0,19,13.9,136,66.67
2012-13,Educational Service District 105,39,Yakima,39208,West Valley School District (Yakima),4939,51,1.03,135,2.73,0,0,135,2.73,49,0.99,1198,24.26,3385,68.54,121,2.45,2573,52.1,2366,47.9,79,1.6,336,6.82,641,13,2131,43.23,61,1.24,5,0.1,20,12.9,162,65.59
2012-13,Educational Service District 113,21,Lewis,21303,White Pass School District,400,7,1.75,1,0.25,0,0,1,0.25,2,0.5,19,4.75,362,90.5,8,2,216,54,184,46,0,0,0,0,66,16.1,269,65.61,8,1.95,0,0,15,11.9,15,55.56
2012-13,Puget Sound Educational Service District 121,27,Pierce,27416,White River School District,3733,48,1.29,32,0.86,5,0.13,37,0.99,26,0.7,285,7.63,3139,84.09,198,5.3,1939,51.94,1794,48.06,0,0,55,1.49,521,14.13,1203,32.62,64,1.74,9,0.24,20,12.1,132,69.47
2012-13,Educational Service District 112,,,20405,White Salmon Valley School District,1285,10,0.78,13,1.01,0,0,13,1.01,4,0.31,412,32.06,817,63.58,29,2.26,662,51.52,623,48.48,39,3.02,194,15.04,238,18.45,651,50.47,8,0.62,0,0,19,12.7,52,76.47
2012-13,Educational Service District 101,,,22200,Wilbur School District,252,14,5.56,0,0,3,1.19,3,1.19,0,0,16,6.35,204,80.95,15,5.95,129,51.19,123,48.81,0,0,0,0,24,9.6,109,43.6,2,0.8,0,0,12,14.5,16,76.19
2012-13,Educational Service District 113,25,Pacific,25160,Willapa Valley School District,328,5,1.52,2,0.61,0,0,2,0.61,0,0,37,11.28,259,78.96,25,7.62,165,50.3,163,49.7,0,0,15,4.53,47,14.2,171,51.66,4,1.21,0,0,13,15.9,15,60
2012-13,North Central Educational Service District 171,13,Grant,13167,Wilson Creek School District,162,0,0,1,0.62,0,0,1,0.62,1,0.62,29,17.9,129,79.63,2,1.23,71,43.83,91,56.17,0,0,0,0,24,16.55,85,58.62,1,0.69,0,0,12,20.4,10,71.43
2012-13,Educational Service District 113,,,21232,Winlock School District,690,5,0.72,4,0.58,1,0.14,5,0.72,3,0.43,127,18.41,532,77.1,18,2.61,371,53.77,319,46.23,94,13.56,77,11.11,128,18.47,487,70.27,18,2.6,4,0.58,17,14,32,78.05
2012-13,Educational Service District 113,14,Grays Harbor,14117,Wishkah Valley School District,146,0,0,0,0,0,0,0,0,2,1.37,6,4.11,137,93.84,1,0.68,76,52.05,70,47.95,0,0,0,0,15,10.2,84,57.14,6,4.08,0,0,10,14.6,8,57.14
