SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,33049,Wellpinit,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,04246,Wenatchee,4,0,0,0,0,0,0,0,4,3,1,75.0,0.0,25.0
2013-14,32363,West Valley (Spokane),3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2013-14,39208,West Valley (Yakima),12,2,0,0,0,0,1,2,12,11,0,91.7,8.3,0.0
2013-14,21303,White Pass,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,27416,White River,3,1,0,0,0,0,0,1,3,3,0,100.0,0.0,0.0
2013-14,20405,White Salmon Valley,2,1,0,0,0,0,0,2,1,1,0,100.0,0.0,0.0
2013-14,22200,Wilbur,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,25160,Willapa Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,13167,Wilson Creek,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21232,Winlock,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,14117,Wishkah Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,20094,Wishram,,,,,,,,,,,,n/a,n/a,n/a
2013-14,08404,Woodland,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2013-14,39007,Yakima,8,7,0,0,0,2,0,4,11,8,1,72.7,18.2,9.1
2013-14,34002,Yelm,10,2,0,0,1,0,1,2,10,8,0,80.0,20.0,0.0
2013-14,39205,Zillah,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
