SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,17412,Shoreline,331,61,1,4,7,10,6,39,353,317,8,89.8,7.9,2.3
2013-14,17404,Skykomish,,,,,,,,,,,,n/a,n/a,n/a
2013-14,31201,Snohomish,413,50,2,3,2,12,15,47,416,373,9,89.7,8.2,2.2
2013-14,17410,Snoqualmie Valley,209,29,0,0,3,6,12,36,202,175,6,86.6,10.4,3.0
2013-14,13156,Soap Lake,28,4,0,1,1,1,2,3,29,23,1,79.3,17.2,3.4
2013-14,25118,South Bend,24,1,0,0,1,0,1,2,23,21,0,91.3,8.7,0.0
2013-14,18402,South Kitsap,369,51,3,7,6,5,14,36,384,337,12,87.8,9.1,3.1
2013-14,15206,South Whidbey,76,15,0,0,1,1,4,17,74,67,1,90.5,8.1,1.4
2013-14,32081,Spokane,976,164,7,20,41,39,25,115,1025,883,10,86.1,12.9,1.0
2013-14,22008,Sprague,,,,,,,,,,,,n/a,n/a,n/a
2013-14,38322,St. John,15,4,0,0,0,0,0,7,12,12,0,100.0,0.0,0.0
2013-14,31401,Stanwood-Camano,182,27,0,0,4,8,4,16,193,173,4,89.6,8.3,2.1
2013-14,27001,Steilacoom Historical,91,34,0,1,1,1,1,30,95,91,0,95.8,4.2,0.0
2013-14,30303,Stevenson-Carson,38,10,0,2,0,1,1,12,36,31,1,86.1,11.1,2.8
2013-14,31311,Sultan,75,8,0,1,1,6,2,10,73,60,3,82.2,13.7,4.1
2013-14,27320,Sumner,345,42,0,2,6,10,14,44,343,304,7,88.6,9.3,2.0
2013-14,39201,Sunnyside,63,161,1,1,2,9,6,15,209,189,1,90.4,9.1,0.5
2013-14,27010,Tacoma,987,186,11,23,45,85,24,179,994,788,18,79.3,18.9,1.8
2013-14,14077,Taholah,8,0,0,0,0,2,0,0,8,6,0,75.0,25.0,0.0
2013-14,17409,Tahoma,303,28,1,2,5,7,1,47,284,265,3,93.3,5.6,1.1
2013-14,38265,Tekoa,8,1,0,0,0,0,0,2,7,7,0,100.0,0.0,0.0
2013-14,34402,Tenino,40,4,0,0,2,0,2,5,39,35,0,89.7,10.3,0.0
2013-14,19400,Thorp,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21237,Toledo,24,5,0,0,0,0,0,1,28,27,1,96.4,0.0,3.6
2013-14,24404,Tonasket,44,5,0,2,0,0,0,12,37,35,0,94.6,5.4,0.0
2013-14,39202,Toppenish,140,45,1,2,7,13,14,12,173,96,40,55.5,21.4,23.1
2013-14,36300,Touchet,11,3,2,0,1,1,0,0,14,10,0,71.4,28.6,0.0
