SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2010-11,06037,Vancouver,982,346,3,15,40,88,87,491,837,579,25,69.2,27.8,3.0
2010-11,17402,Vashon Island,76,3,0,0,3,0,1,14,65,61,0,93.8,6.2,0.0
2010-11,34975,WA State Center for Childhood Deafness & Hearing Loss,7,3,0,0,0,0,0,5,5,4,1,80.0,0.0,20.0
2010-11,35200,Wahkiakum,24,10,0,1,1,3,0,9,25,19,1,76.0,20.0,4.0
2010-11,13073,Wahluke,65,16,0,3,2,5,4,22,59,41,4,69.5,23.7,6.8
2010-11,36401,Waitsburg,24,5,0,0,0,0,1,8,21,20,0,95.2,4.8,0.0
2010-11,36140,Walla Walla,292,91,1,1,2,11,26,116,267,215,11,80.5,15.4,4.1
2010-11,39207,Wapato,154,42,0,2,8,14,11,79,117,72,10,61.5,29.9,8.5
2010-11,13146,Warden,34,15,0,0,0,2,0,22,27,25,0,92.6,7.4,0.0
2010-11,06112,Washougal,130,47,1,2,3,12,5,54,123,96,4,78.0,18.7,3.3
2010-11,01109,Washtucna,3,2,0,0,0,0,0,2,3,3,0,100.0,0.0,0.0
2010-11,09209,Waterville,14,3,0,0,0,0,1,2,15,14,0,93.3,6.7,0.0
2010-11,33049,Wellpinit,15,17,0,0,1,0,3,9,23,17,2,73.9,17.4,8.7
2010-11,04246,Wenatchee,300,133,6,2,10,36,56,110,323,202,11,62.5,34.1,3.4
2010-11,32363,West Valley (Spokane),120,36,1,1,1,0,1,54,102,96,2,94.1,3.9,2.0
2010-11,39208,West Valley (Yakima),228,41,4,4,2,14,5,95,174,142,3,81.6,16.7,1.7
2010-11,21303,White Pass,32,4,0,1,2,1,1,11,25,19,1,76.0,20.0,4.0
2010-11,27416,White River,217,29,0,4,6,1,3,78,168,153,1,91.1,8.3,0.6
2010-11,20405,White Salmon Valley,46,11,1,0,1,2,0,17,40,35,1,87.5,10.0,2.5
2010-11,22200,Wilbur,10,3,1,1,0,0,0,4,9,7,0,77.8,22.2,0.0
2010-11,25160,Willapa Valley,19,2,0,1,0,0,0,5,16,15,0,93.8,6.3,0.0
2010-11,13167,Wilson Creek,8,2,0,0,0,0,0,5,5,5,0,100.0,0.0,0.0
2010-11,21232,Winlock,39,34,0,0,1,6,5,33,40,27,1,67.5,30.0,2.5
2010-11,14117,Wishkah Valley,14,3,0,0,1,1,0,8,9,7,0,77.8,22.2,0.0
2010-11,20094,Wishram,2,2,0,0,0,1,0,2,2,1,0,50.0,50.0,0.0
2010-11,08404,Woodland,104,29,0,0,9,3,4,41,92,74,2,80.4,17.4,2.2
2010-11,39007,Yakima,603,165,2,14,22,54,58,288,480,298,32,62.1,31.3,6.7
2010-11,34002,Yelm,230,85,0,1,5,21,27,119,196,129,13,65.8,27.6,6.6
2010-11,39205,Zillah,54,20,1,0,1,1,1,19,55,51,0,92.7,7.3,0.0
